page_id,title,gender,date_of_birth
11962,William Lobo,Unknown,Ogwolubereberye 20 1937
11963,Rajinder Singh Sandhu,Unknown,Ogwokubiri 21 1945
11964,Kuldip Singh Bhogal,Unknown,Ogwokusatu 4 1950
11965,Abram Mutyagaba,Unknown,Ogw'okubiri 25 1986
11966,Ajit Singh Bhogal,Unknown,Ogwekkuminogumu 5 1942
11967,Malkit Singh Sondh,Unknown,Ogwokubiri 5 1948
11968,Amarjit Singh Sandhu,Unknown,Ogwekkumineebiri 18 1954
11969,Polycarp Pereira,Unknown,Ogwolubereberye 26 1932
11970,Isaac Chirwa,Unknown,Ogwokuna 24 1952
11971,Christopher George Frederick Frampton Melmoth,Unknown,
11972,Charles Kabugo,Unknown,
11973,Charles Ibingira,Unknown,
11974,Elly Tumwine,Unknown,
11975,David Cook (omukenkufu mu by'ebiwandiiko) .,Unknown,
11979,Charles Okidi,Unknown,
11980,Emma Mutebi,Unknown,
11982,All Saints University,Unknown,
11984,Muteesa I Royal University,Unknown,
11985,"Eric Berry Edney, omuwandiisi w’ebitabo",Unknown,
11986,Emmanuel Karooro,Unknown,mu 1945
11987,David Kibikyo,Unknown,
11988,Paul Waako,Female,
11989,Tumusiime Rushedge,Female,
11990,Frank Muramuzi,Unknown,
11991,Isingoma Labongo Rukidi,Unknown,
11992,Jason Ntaro,Unknown,
11993,Danniel Ruyange,Unknown,Ogwomwenda 11 1985
11994,Lawrence Kazibwe,Unknown,
11995,Bishop Stuart University,Unknown,
11996,Miraj Barot,Male,
11997,Gulu Hospital,Unknown,
11998,Kabale Hospital,Unknown,
11999,Kisiizi Hospital,Unknown,
12000,Kampala International School,Unknown,
12002,Richard Idro,Unknown,
12003,James Nyakuni,Unknown,
12004,Henry Kajura,Unknown,Ogwomusanvu 7 1934
12006,Moroto Hospital,Unknown,
12007,"Shahla Khatun, omuwandiisi w’ebitabo",Unknown,
12008,Exim Bank mu Uganda,Unknown,
12009,Elly Katunguka,Male,
12011,Fred Bunjo,Unknown,Ogwokusatu 14 1965
12012,The Worst Date Ever,Unknown,
12013,Erica Sabiti,Female,
12014,Michael Kawooya (omusawo),Unknown,mu 1958
12016,Stephen Tomusange,Unknown,
12017,Kakira Sugar Works,Unknown,
12018,Citibank mu Uganda,Unknown,
12019,Tress Bucyanayandi,Unknown,
12020,Abraham Byandaala,Unknown,Ogwolubereberye 14 1950
12021,Galdino Moro Okello,Unknown,1940
12022,Emmanuel Kwihangana,Unknown,
12024,Ritah Namayanja Kivumbi,Female,
12025,Sarah Nambozo Wekomba,Female,
12026,Erisa Masaba,Unknown,
12027,Keith Russell,Unknown,
12028,John Wasikye,Unknown,
12029,Ekwaro Obuku,Unknown,
12030,Stephen Chebrot,Unknown,Ogwomusanvu 27 1951
12031,Shafiq Arain,Unknown,mu 1933
12032,James Mutende,Male,
12033,Akisoferi Wesonga,Unknown,
12034,Henry Banyenzaki,Female,
12035,Damiano Giulio Guzzetti,Unknown,
12036,George Stanley Nsamba,Female,
12037,Wewaawo,Unknown,
12038,Egidio Nkaijanabwo,Unknown,
12039,Martin Toroitich,Unknown,
12040,John Maviiri,Unknown,
12041,Giles Muhame,Unknown,
12042,"O. Palmer Robertson, omuwandiisi w’ebitabo",Male,
12043,Ishmail Wainright,Unknown,
12044,Ali Kitonsa,Unknown,
12045,Ibrahim Kasule,Unknown,
12046,Fred Kajoba,Unknown,
12047,Joseph B. Willigers,Unknown,
12048,Fillbert Obenchan,Unknown,
12049,Isaac Zebra Jr,Unknown,Ogwekkumineebiri 22 2003
12050,Sammy Ssebadduka,Unknown,Ogwekkumineebiri 30 2002
12051,Lawrence Coreta Muganga,Male,
12052,Okusitula obuzito mu mizannyo gya Olympics egy’omusana mu 1988 – Abasajja abazitowa kkiro 67.5,Unknown,
12053,Imtiaz Sheikh,Unknown,
12054,Asanasio Maraka,Unknown,
12055,Paul Etiang,Unknown,Ogwomunaana 15 1938
12056,Calvin Kabuya,Unknown,
12057,Saidi Mayanja,Unknown,
12058,John Patrick Kakande,Male,
12059,Betty Okino,Female,
12060,Isaac Mulindwa Jr.,Female,
12061,"Donald H. Madvig, omuwandiisi w’ebitabo",Unknown,
12062,George Openjuru,Unknown,
12063,Mukesh Shukla,Male,mu 1962
12064,Richard Posnett,Unknown,
12065,Kashif Siddiqi,Male,Ogwolubereberye 25 1986
12066,Elijah Mushemeza,Unknown,
12067,Noble Okello,Unknown,
12068,International University of East Africa,Unknown,
12069,LivingStone International University,Unknown,
12070,Tanoh Kpassagnon,Male,
12071,Bright Stars FC,Unknown,
12072,Olukalala lw'obuzito bw'abannayuganda,Unknown,
12073,Bweranyangi Girls' Senior Secondary School,Female,
12074,Mbarara United FC,Unknown,
12076,Allan Musoke,Unknown,1980
12077,Uganda men's national basketball team,Unknown,
12080,Ernest Kiiza,Unknown,
12081,Sura Yekka,Unknown,
12082,Divine Mukasa,Male,
12083,Olubayi Olubayi,Unknown,
12084,Jacqueline Musiitwa,Unknown,
12085,George Mukasa,Unknown,
12086,Godfrey Nyakana,Unknown,
12087,BUL Jinja FC,Unknown,
12088,Latibu Muwonge,Unknown,
12089,Nyakasura School,Unknown,
12090,Aaron Mushengyezi,Unknown,Ogwomusanvu 24 1969
12091,Jimmy Lwanga,Unknown,
12092,Tonny Stone Luggya,Unknown,
12093,Denis Rukundo,Unknown,Ogwekkumineebiri 12 1996
12094,Tom Dradriga,Unknown,Ogwomukaaga 17 1996
12095,Obugumiikiriza Tumusiime Rubagumya,Female,
12096,Tumusiime Rubagumya,Female,
12097,Immaculate Chamutai,Unknown,Ogwekkumineebiri 2 1987
12098,Philip Wokorach,Unknown,
12099,Faruk Malik,Unknown,
12100,St. Denis Ssebugwawo Secondary School,Male,
12102,Alam Group,Unknown,
12103,Derrick Orone,Female,
12104,Ramz Kawooya,Unknown,
12105,Musa Kibet,Unknown,Ogwokusatu 23 1991
12106,Rosemary Byanyima omusajja omulala,Unknown,
12107,Ponsiano Ngabirano,Unknown,
12108,"William Frederick Blick, omuwandiisi w’ebitabo",Unknown,
12109,Keith Kalyegira,Unknown,
12110,Rutamirika,Female,
12112,Irene Ikomu,Female,1990
12113,Stephen Kiggundu,Unknown,Ogwokuna 3 1977
12114,Kokoro Janda,Unknown,
12116,Robert Wakheya,Unknown,
12117,Clive Okoth,Unknown,circa 1982
12118,Brenda Katwesigye,Female,
12119,Richard Tuwangye,Female,
12120,Stephen Isabaija,Male,
12122,People's Progressive Party,Male,
12123,Henry Musasizi,Unknown,
12124,Camilla Barungi,Unknown,mu 1981
12125,Ibrahim Mukiibi,Female,
12126,Sanga Moses,Unknown,
12127,Sikander Lalani,Male,
12128,Hasmukh Dawda,Male,mu 1950
12129,Els de Temmerman,Female,Ogwokubiri 10 1962
12130,Walter D'Souza,Unknown,
12131,Paul D'Arbela,Unknown,
12133,John Senyonyi,Female,
12134,Sarah Mullally,Female,
12135,Enyma,Male,
12136,Minisitule y'ebyokwerinda n'ensonga z'abaazirwanako,Female,
12137,Engeri y'okufuuka Omukulembeze omukambwe,Unknown,
12138,Keiron Zziwa,Male,Ogwekkuminogumu 7 1997
12139,Robina Sentongo,Female,
12140,Salaudin Khan,Unknown,Ogwekkumineebiri 13 1933
12141,"Sarah Mullally, omuwandiisi w’ebitabo",Female,
12142,David Kato,Male,
12143,The AIDS Support Organization,Female,
12144,Olukalala lwa kampuni ezisinganibwa mu Uganda,Unknown,
12146,A'Darius Pegues,Unknown,
12147,Gabriel Ajedra Aridru,Unknown,
12148,Julius Wandera Maganda,Unknown,Ogwomunaana 13 1971
12149,Gad Gasatura,Male,
12150,Joseph Obonyo,Unknown,
12151,Walter Coutts,Male,
12152,Freedom and Unity Front,Unknown,
12153,George William Kyeyune,Unknown,1962
12154,Baltazar Kasirivu-Atwooki,Unknown,
12155,David Karubanga,Unknown,
12156,Isaac Mulindwa,Male,
12157,Uganda Dental Association,Unknown,
12158,John Walugembe,Unknown,Ogwekkuminogumu 11 1981
12159,Masindi General Hospital,Unknown,
12160,Uganda AIDS Commission,Unknown,
12163,Uganda Communications Commission,Unknown,
12164,Kasha Nabagesera,Female,
12166,Kambale Ferigo,Unknown,
12169,Gerald Nangoli,Unknown,
12171,Kingsley Obuh,Unknown,
12172,Fred Bwino Kyakulaga,Unknown,
12173,Uganda women's national under-19 cricket team,Unknown,
12174,Alex Muhangi,Female,
12175,Amos Mubunga Kambere,Unknown,mu 1954
12176,Uganda National Bureau of Standards,Unknown,
12177,Uganda Coffee Development Authority,Unknown,
12178,GBK Dairy Products Limited,Unknown,
12180,Joint Anti- Terrorist Task Force of Uganda,Unknown,
12181,Mayur Madhvani,Unknown,1949
12184,Kayaga Baroda Watongola,Unknown,
12185,CIYOTA,Female,
12186,Entebbe General Hospital,Unknown,
12188,Kyewaga Central Forest Reserve,Unknown,
12189,Allan Children's Foundation,Unknown,
12190,University of Kisubi,Unknown,
12192,Martin Aliker,Unknown,
12193,Uganda Development Corporation,Unknown,
12194,Joseph Musanyufu,Unknown,
12195,Association of Real Estate Agents,Female,
12196,Naomi Karungi,Female,
12197,Paul Mwiru,Unknown,Ogwomunaana 12 1977
12198,Isaac Lumago,Unknown,
12199,Bosmic Otim,Unknown,
12204,Christopher Israel Umba Gore,Unknown,
12206,Daniel Kiganda,Unknown,ogwekkumi 1 1973
12207,Ronald Kibuule,Female,
12208,Francis Takirwa,Unknown,
12209,Zeddy Maruru,Unknown,Ogwokubiri 3 1942
12210,The Uganda Society,Unknown,
12211,Yasmin Shariff,Unknown,mu 1956
12212,Dusman Sabuni,Unknown,
12213,MTN Uganda,Unknown,
12217,Paidha Black Angels FC,Unknown,
12219,Manuel Pinto (Omusikawutu),Unknown,
12220,Minisitule y'ebiggwa bitalaze n'ababundabunda mu Uganda,Unknown,
12222,Saabawolereza wa gavumenti ya Uganda,Unknown,
12223,Veronica Babirye Kadogo,Female,Ogwokusatu 13 1977
12225,Alykhan Karmali,Unknown,
12226,Moses Ebuk,Unknown,
12227,Stella Nanteza,Female,
12229,Africa Renewal University,Unknown,
12230,Minisitule Evunaanyizibwa ku By'obulamu mu Uganda,Unknown,
12231,City Oilers,Unknown,
12232,Kampuni evunaanyizibwa Ku By'okusaasaanya Amasanyalaze mu Uganda,Unknown,
12233,Esther Nabaasa,Unknown,
12234,CSBAG,Unknown,
12236,Busoga United Football Club,Unknown,
12237,Albert Ruskin Cook,Female,
12238,Opiyo Oloya,Unknown,
12239,Charles Olweny,Unknown,mu 1940
12240,Afriart Gallery,Female,
12241,Joel Okuyo Atiku,Male,
12242,Akakiiko k'ebyokulonda mu Uganda,Unknown,
12243,Peter Mugyenyi,Unknown,
12244,Boaz Ninsiima,Unknown,
12245,Francis Omaswa,Female,
12246,Roy Mugerwa,Female,Ogwoluberebrye 2 1942
12247,Rwenzururu movement,Unknown,
12248,Jovan Kiryabwire,Unknown,
12249,Uganda National Academy of Sciences,Unknown,
12250,Noble Banadda,Unknown,
12251,Margaret Trowell,Female,1904
12252,Magid Kagimu,Unknown,mu 1954
12253,Richard Kanyerezi,Female,
12254,Mondo Kagonyera,Unknown,
12255,Pamela Mbabazi,Female,
12256,Luwombo,Female,
12257,Uganda Standard Gauge Railway,Unknown,
12259,Livingstone Mpalanyi Nkoyoyo,Unknown,
12260,Fox Odoi-Oywelowo,Unknown,Ogwekkuminebiri 23 1968
12261,Hasifah Nassuna,Female,Ogwokubiri 16 1998
12262,Emmanuel Obbo,Unknown,Ogwekkumi 7 1952
12263,Evelyn Nakabira Lagu,Unknown,
12264,Liam Voice,Unknown,
12266,Kampuni evunaanyizibwa ku Nsaasaanya y'Amasanyalaze mu Bitundu bya Uganda,Unknown,
12268,Sam Tulya-Muhika,Unknown,
12269,Trudy Stevenson,Female,
12270,Yorokamu Tizihwayo,Unknown,
12272,Erasmus Desiderius Wandera,Unknown,Ogwokuna 16 1930
12273,Virani Noordin,Unknown,
12274,Arthur Ziraba,Unknown,Ogwomunaana 8 1989
12275,Upendra Patel,Unknown,1942
12276,Joshua Tibatemwa,Unknown,
12277,Judith Bakirya,Unknown,
12278,Frederick Drandua,Unknown,
12279,Bhanu Patel,Unknown,
12280,Edison Irigei,Unknown,
12281,Augustine Salimo,Unknown,
12282,Ali Fadhul,Female,
12283,Irfan Afridi,Unknown,Ogwokusatu 24 1985
12284,Aida Vee,Male,
12285,Linos Ngompek,Male,
12286,Jack Odur Lutanywa,Unknown,
12287,John Bosco Ikojo,Male,Ogwomusanvu 21 1974
12288,Jack Sabiiti,Unknown,Ogwokuna 27 1947
12289,Eric Adriko,Unknown,
12290,Toby Sibbick,Unknown,
12291,Wilbrod Humphreys Owor,Unknown,
12292,William Kisaalita,Female,
12293,Ugandan Constitutional Conference,Unknown,
12295,Nasejje Jalia,Female,
12296,Bwesigye bwa Mwesigire,Unknown,
12297,Ivy Claire Amoko,Female,
12298,Martha Kyosaba,Female,
12299,Remelia Ringtho,Unknown,
12300,Silvanus Wani,Unknown,mu 1915
12301,Dunstan Bukenya,Unknown,
12302,Narendra M. Patel,Unknown,
12303,Jesca Ruth Ataa,Unknown,
12304,Lydia Wanyoto Mutende,Unknown,
12305,Sharifu Kiragga Tusuubira,Female,January 4 1991
12306,Bruno K,Male,Ogw'omusanvu 21 1992
12307,Ruth Mukama,Female,
12308,Cyprian Bamwoze,Unknown,Ogwokutaano 15 1934
12309,George Moraes,Unknown,
12310,Ajaip Singh Matharu,Unknown,
12311,Elly Kitamireke,Unknown,
12312,The Collected Broadcast of Idi Amin,Male,
12313,Edgar Luberenga,Unknown,
12314,Philip Ridsdale,Unknown,
12315,Jannon Otto,Female,Ogwokuna 14 1997
12316,Irene Eyaru,Unknown,Ogwekkumi 23 1996
12317,Scott James Brown,Unknown,
12318,Doctor Achaye,Female,
12319,Jerry Sesanga,Unknown,1994
12320,Nuhu Kyabasinga Mbogo,Female,mu 1835
12321,Jimmy Akena Obote,Female,
12322,Wilson Tumwine,Unknown,
12323,Nuhu Mbogo Kyabasinga,Female,mu 1835
12324,Benoni Ogwal-Abwang,Unknown,mu 1942
12325,Ephraim Adrale,Unknown,
12326,Lucian Usher-Wilson,Unknown,
12327,Melkizedek Otim,Unknown,mu 1935
12328,Herbert Bockhorn,Unknown,Ogwoluberyeberyemu 31 1995
12329,Susan Lakot,Unknown,
12330,Joram Muzira,Female,mu 1987
12331,Alex Ireeta,Male,mu 1982
12332,Filipinos in Uganda,Unknown,
12333,Omugave Ndugwa,Unknown,
12334,Bannayuganda mu Buyindi,Unknown,
12335,Johnson Omuhunde Rwashote Byabashaija,Unknown,Ogwomwenda 27 1957
12336,Kabarega w'e Bunyoro,Male,
12337,Bunyaga Bruno,Male,Ogwokussatu 27 2004
12339,Robert Katera,Unknown,1995
12340,Robert Kasule Sebunya,Unknown,Ogwoluberyeberye 25 1970
12342,David Cecil,Male,
12343,Andrew Rugasira,Male,
12344,June Kyakobye,Unknown,
12345,Paul Mutambuze,Unknown,
12346,Mary Musoke,Unknown,
12347,Atuhaire Ambala,Unknown,Ogwokuna 26 2001
12348,James R Tumusiime,Unknown,mu 1950
12349,Alternate Warriors,Male,
12350,Abel Kandiho,Unknown,
12351,Charles Oluka,Unknown,
12353,Eric Sakwa,Unknown,mu 1982
12354,Jane Bakaluba,Female,1939
12356,Whitney Peak,Female,
12357,Ganda Lal,Unknown,
12358,Ekibiina ekifuga omupiira mu Amerika ekya Uganda,Unknown,
12359,Tendo Mukalazi,Unknown,Ogwomukaaga 15 2002
12360,Francis Mwebesa,Unknown,
12361,Milly Mugeni,Female,
12362,Charles Kagimu,Unknown,Ogwomwenda 15 1998
12363,Sam Magara,Female,1975
12364,Tonny Awany nga bwe,Unknown,
12365,Tonny Awany,Unknown,
12366,Aminah Zawedde,Unknown,
12367,Amanda Ngabirano,Female,
12368,Uganda Cranes ettiimu y'eggwanga,Unknown,
12369,Merrick Posnansky,Unknown,
12370,Paul Kagame,Unknown,Ogwekkumi 23 1957
12371,Geoffrey Macho,Unknown,
12372,Emmanuel lyamulemye,Female,
12373,Charlie de Souza,Unknown,
12374,Joanne Aniku Okia,Female,
12375,Juliet Rainer Kafiire,Male,
12376,Jennifer Alanyo,Unknown,
12377,Festo Karwemera,Unknown,mu 1925
12378,Juma Miyagi,Unknown,
12380,Sandra Kwikiriza,Female,
12381,Lawrence Fernandes (omuzannyi wa cricket),Unknown,mu 1945
12382,Milly Babalanda,Unknown,
12383,Frederick Kayanja,Unknown,Ogwomunaana 4 1938
12384,Susan Basemera,Female,
12385,Uganda National Roads Authority,Male,
12387,Derek Draper,Unknown,
12388,Monica Chibita,Unknown,1963
12389,"Shriti Vadera, Baroness Vadera",Female,
12390,Kassiano Wadri,Unknown,
12393,Victory at Entebbe,Unknown,
12395,Edward James Wayland,Male,
12396,Mississippi Masala,Female,
12397,Eugene Omalla,Unknown,
12398,Kyeru Phiona Bridget,Unknown,Ogwomwenda 27 1997
12399,Jacqueline Kyatuheire,Female,Ogwokutaano 30 1973
12400,Flavia Nassuna Matovu,Unknown,Ogwokusatu 18 1969
12401,Kenneth Arhtur Davies,Unknown,mu 1897
12402,Peter Waiswa,Unknown,
12403,Margaret Rwebyambu,Female,
12404,Robinson Obuya,Unknown,Ogwekkumineebiri 12 2000
12405,Zohran Mamdani,Female,
12407,Kichwamba massacre,Unknown,
12408,The Last King of Scotland,Unknown,
12410,Christine Akullo,Unknown,
12411,Herbert Kanabi Nsubuga,Unknown,
12414,Nandikishore Patel,Unknown,
12415,Samuel Mukooza,Unknown,
12416,Aboke abductions,Female,
12417,Riazat Ali Shah,Unknown,
12418,Shafiq Zia,Female,Ogwomwenda 21 1931
12419,Yusef Sozi,Unknown,
12421,Hubert Carey Trowell,Unknown,Ogwomwenda 8 1904
12423,Uganda Technical College Kichwamba,Unknown,
12424,Great Lakes Regional University,Unknown,
12426,African Rural University,Unknown,
12427,Livingstone Luboobi,Male,
12428,Okello Sam,Female,
12436,Kezia of Tooro,Female,
12437,Ruhaga owe Tooro,Unknown,
12438,Stephen Basaliza,Male,
12439,Hope Nakazibwe Grania,Female,
12440,Philippa Musoke,Unknown,
12441,Kabuye Frank Kibirige,Unknown,
12442,Fred Charles Oweyegha- Afunaduula,Unknown,mu 1949
12443,East African Breweries,Unknown,
12444,Avtar Singh Bhurji,Unknown,
12445,Abraham Luzzi,Male,
12446,Onduparaka FC,Male,
12447,Action for Development,Unknown,
12448,1971 Ugandan coup d'etat,Unknown,
12449,Kiggala of Buganda,Female,
12450,Nakibinge of Buganda,Unknown,
12451,Mulondo of Buganda,Female,
12452,Jemba of Buganda,Female,
12453,Ssekamanya of Buganda,Female,
12454,Kimbugwe of Buganda,Female,
12455,Kateregga of Buganda,Female,1644
12458,Timothy Wangusa,Unknown,
12459,Umar Kakumba,Unknown,
12460,Deborah A. Driscoll,Female,
12461,Patrick Birungi,Unknown,
12464,Emmwanyi/ Kaawa,Female,
12468,Okutulugunya ku mutimbagano nga kusinziira ku kikula ky’abantu,Unknown,
12469,Victoria Mwaka,Female,
12470,"Ponsiano Ocama, omuwandiisi w’ebitabo",Unknown,
12471,Wilberforce Kisamba Mugerwa,Male,Ogwomusanvu 5 1945
12474,Sam Joseph Ntiro,Female,
12475,Gorretti Byomire,Unknown,
12478,Okutulugunya abantu ku mikutu gya yintaneeti okusinziira ku kikula,Female,
12479,Sam Byibesho,Female,
12480,"Oliver Furley, omuwandiisi w’ebitabo",Unknown,
12481,Omukama owa Tooro,Unknown,
12482,Ekizinga Bugala,Unknown,
12485,Denis Kiwanuka Lote,Unknown,
12487,Zakaria Labib,Unknown,Ogwokubiri 28 2003
12504,Geofrey Kayemba,Unknown,
12548,Anny Katabaazi Bwengye,Unknown,
12555,Lugave Clan,Male,
12557,Mpologoma Clan,Male,
12558,Ennono za Uganda,Male,
12559,Ntalaganya Clan,Male,
12560,Njovu Clan,Male,
12561,Kibe Clan,Male,
12563,Omukuli,Unknown,
12565,Firinda,Unknown,
12567,Bigwala,Unknown,
12570,Kikomando,Unknown,
12574,Otole dance,Male,
12578,Kisra,Female,
12581,Entogoro,Unknown,
12585,Nvubu Clan,Male,
12586,Ngonge Clan,Male,
12588,Kasubi Tombs,Unknown,
12589,Nyero rock paintings,Unknown,
12594,Nte Clan,Female,
12597,Mparo Royal Tombs,Unknown,
12601,Xylophone,Unknown,
12603,Ngeye Clan,Male,
12604,Adungu,Male,
12621,Juliet Nalukenge,Unknown,
12623,Lydia Daphine Mirembe,Female,Ogwomunaana 14 1985
12624,Robina Hope Mukisa,Female,Ogwomwenda 4 1991
12625,Rose Kabagyenyi,Female,Ogwomunaana 4 1974
12626,Lillian Nakate,Female,Ogwomunaana 11 1978
12627,Rosemary Nauwat,Female,Ogwekkuminogumu 14 1968
12629,Kwizera Eudia,Female,
12630,Kwebiha Joyce,Female,
12631,Ssinabulya Sylvia Namabidde,Unknown,
12632,Gertrude Kulany,Female,
12633,Acayo Christine Cwinya,Unknown,Ogwomusanvu 31 1968
12634,Sylvia Bahireira Tumwekwase,Female,
12636,Martha Kazungu,Unknown,1993
12637,Grace Namara,Unknown,
12638,Josyline Kamateneti,Female,Ogwokuna 16 1982
12639,Juliet Kakande Nakabuye,Female,Ogusooka 13 1978
12640,Margret Okunga Makoha,Female,
12641,Faith Nakut,Female,
12642,Betty Muzanira,Female,Ogwomwenda 3 1968
12643,Eugenia Nassolo,Female,
12644,Rose Nalubowa,Female,
12645,Justine Nameere,Female,Ogwokuna 17 1989
12646,Patricia Magara,Female,1978
12648,Endingidi,Unknown,
12649,Enid Origumisiriza,Female,
12655,Cleome gynandra,Unknown,
12656,John Baptist Walusimbi,Unknown,
12660,Jackson Orem,Female,
12661,Hussein Muyonjo Swengere,Unknown,Ogwomukaaga 16 1986
12662,Werikhe Kafabusa,Unknown,mu 1955
12663,Michael Mugabi,Unknown,
12664,Talk:Wewaawo,Unknown,
12667,Amon Ashaba Mwiine,Unknown,mu 1981
12668,Joseph Mugisha,Unknown,mu 1960
12669,Waswa Balunywa,Unknown,Ogwekkumineebiri 3 1955
12671,Goretti Nassanga,Unknown,
12672,Denis Hills,Female,
12673,Kojo Adu Asare,Male,
12674,William Canby,Unknown,Ogwokutaano 22 1931
12676,"Emelia Arthur, omuwandiisi w’ebitabo",Female,Mukulukusabitungotungo 1 1966
12677,Buwalasi Theological College,Unknown,
12678,"Janet Nabla, omuwandiisi w’ebitabo",Unknown,
12679,"Janet Nabla, munnabyabufuzi",Unknown,
12680,"Mahmoud Thabit Kombo, omusajja omulala",Unknown,
12681,"Mahmoud Thabit Kombo, munnabyabufuzi",Unknown,
12682,Rolex,Unknown,
12683,Kundo Mathew,Unknown,
12684,"Nusrat Hanje, omuwandiisi w’ebitabo",Female,
12685,Salome Makamba,Unknown,Mukutulansanja 18 1987
12686,Emmanuel Nchimbi,Unknown,Ntenvu 24 1971
12687,Victoria Lakshmi Hamah ye agamba nti,Male,
12688,Victoria Lakshmi Hamah munnabyabufuzi,Male,
12689,Samuel Abdulai Jabanyite omusajja omulala,Unknown,
12690,Samuel Abdulai Jabanyite munn,Unknown,
12691,"José Ibraimo Abudo, munnabyabufuzi",Unknown,September 16 1947
12692,Amade Camal,Unknown,1954
12693,Sani Yaya,Unknown,
12694,Dhoihir Dhoulkamal,Unknown,
12695,Florentino Mendes Pereira,Unknown,
12696,"Alamin Mohammed Seid, omuwandiisi w’ebitabo",Unknown,1946
12697,"Alamin Mohammed Seid, munnabyabufuzi",Unknown,1946
12698,Aji Secka,Female,
12699,"Kadidja Mohamed Ali, munnabyabufuzi",Unknown,
12700,MJ Mahlangu,Female,Mukulukusabitungotungo 8 1952
12701,Fairland University,Unknown,
12702,Joseph Charles Doumba,Unknown,
12703,Ahmed Attoumani Douchina,Unknown,
12704,"Alamara Nhassé,",Unknown,Ogwomukaaga 2 1957
12705,Sidia Jatta,Unknown,1945
12706,Satang Jow,Unknown,
12707,Omukuumi Proença,Unknown,
12708,Helder Proença,Unknown,
12711,"Jean-Baptiste Baskouda, omuwandiisi w’ebitabo",Unknown,Ogwomunaana 24 1957
12712,"Jean-Baptiste Baskouda, munnabyabufuzi",Unknown,Ogwomunaana 24 1957
12713,"June Holst-Roness, omuwandiisi w’ebitabo",Female,
12714,"June Holst-Roness, munnabyabufuzi",Female,
12715,Okere Adams,Unknown,
12716,Karefa Kargbo,Unknown,
12717,"Asheik Jarma, munnabyabufuzi",Unknown,
12719,"Josephine Anenih, omuwandiisi w’ebitabo",Female,Ogwomusanvu 6 1948
12720,"Josephine Anenih, munnabyabufuzi",Female,Ogwomusanvu 6 1948
12721,Bola Afonja,Unknown,
12722,Stella Ngwu,Unknown,Ogwomusanvu 9 1958
12723,Kola Adewusi,Unknown,Ogwekkumi 5 1968
12724,Idris Wada,Unknown,Ogwomunaana 26 1950
12725,"Nuno Gomes Nabiam, omuwandiisi w’ebitabo",Unknown,Ogwekkuminogumu 17 1966
12726,"Nuno Gomes Nabiam, munnabyabufuzi",Unknown,Ogwekkuminogumu 17 1966
12727,Salvador Namburete agamba nti,Unknown,
12728,Salvador Namburete munnabyabufuzi,Unknown,
12729,"Maria Arruvaia, omuwandiisi w’ebitabo",Unknown,
12730,"Maria Arruvaia, munnabyabufuzi",Unknown,
12731,Maphoka Motoboli,Unknown,
12732,"Germaine Kouméalo Anaté, omuwandiisi w’ebitabo",Unknown,
12733,Germaine Kouméalo Anaté,Unknown,
12734,"Rui Alberto de Figueiredo Soares, omuwandiisi w’ebitabo",Unknown,1956
12735,"Maria Laice, omuwandiisi w’ebitabo",Unknown,
12736,"Maria Laice,munnabyabufuzi",Unknown,
12737,"Fatim Badjie, omuwandiisi w’ebitabo",Unknown,
12738,Fatim Badjie,Unknown,mu 1982
12739,Momodou Baboucar Njie Omusajja Omukulu,Unknown,
12740,Momodou Baboucar Njie munnabyabufuzi,Unknown,
12741,Stella Nkoro,Unknown,
12743,KAMWA KABI KASSA SSIROGANGA,Male,
12744,Chantal Biya,Female,Ogwekkuminebiri 4 1970
12745,Mary Nzimiro,Female,Ogwekkumi 16 1898
12746,Matilda Lambert,Female,
12747,Olive Kigongo,Female,1954
12748,Nataliey Bitature,Unknown,Ogwomwenda 28 1989
12749,Olive Byamukama,Unknown,
12750,Janet Wesonga,Female,mu 1928
12752,Sandra Aceng,Female,
12753,Stellah Nantumbwe,Unknown,
12754,Concy Aweko,Unknown,May 23 1991
12755,Justine Nakagiri Ssemwanga,Female,
12756,Theopista Sekitto Ntale,Unknown,
12757,Harriet Nakwedde,Female,
12758,Ruth Kalibbala Bwanika,Female,1977
12759,Hadijah Nakanjako,Unknown,
12760,Maureen Nankya,Female,
12761,Zaina Namuleme,Unknown,Ogwoluberyeberye 9 2000
12762,Shamim Mayanja,Unknown,1991
12763,Barbara Allimadi,Unknown,
12764,Yarri Kamara,Unknown,
12765,Lynnette Tumwine Kyokunda nga ye muyimbi,Female,
12766,Charity Lenia,Unknown,
12768,Ruth Sebatindira,Unknown,
12769,Irene Muyanga,Female,Museenene 12 1943
12770,Rose Musani,Unknown,Muwakanya 8 1956
12771,Irene Sewankambo,Female,
12772,Carol Alyek Beyanga,Female,1979
12774,Sandra Nabaggala,Unknown,ntenvu 12 1994
12775,Shoshana Nambi,Female,
12777,"Doreck Ankunda, omusajja omulala",Unknown,
12778,Doreck Ankunda,Unknown,
12779,Beatrice Ayikoru,Female,
12780,Nadine Byarugaba,Unknown,
12781,1977 Liigi y'eggwanga lya Uganda,Unknown,
12782,Josephine Joyce Lalam,Unknown,
12783,"Rehema Nanfuka, omusajja omulala",Female,
12784,Franklin Najjumba,Unknown,
12785,"Kemiyondo Coutinho, omusajja omulala",Female,
12786,Madina Nalwanga,Female,
12787,Rachael Zena Chebet,Unknown,
12788,Christine Lanyero Awany,Female,
